term_36m,term_60m,grade_n,sub_grade_n,revol_util_n,int_rate_n,installment_n,tot_hi_cred_lim_n,emp_length_n,dti_n,avg_cur_bal_n,all_util_n,acc_open_past_24mths_n,annual_inc_n,loan_amnt_n,cover,Outcome
1.0,0.0,0.6666666666666666,0.6176470588235294,0.7152600170502984,0.3767043241137515,0.4493398645806479,0.10922283592882469,0.8,0.5722801788375558,0.10854892744986956,0.33858267716535434,0.06060606060606061,0.009244992295839754,0.48717948717948717,0.0025933449101676015,0.0
1.0,0.0,0.8333333333333334,0.7352941176470589,0.49190110826939476,0.2598363848850799,0.3170006920227418,0.0167328329827583,0.5,0.4781775601447732,0.00933716611762731,0.7874015748031497,0.09090909090909091,0.004314329738058551,0.358974358974359,0.0015595716813722657,1.0
0.0,1.0,0.6666666666666666,0.6470588235294118,0.6342710997442456,0.3163225555122711,0.2904460154416055,0.0383112241008832,0.6,0.4502874175005322,0.03767039453898179,0.5118110236220472,0.06060606060606061,0.010015408320493066,0.48653846153846153,0.0028657192385002426,0.0
1.0,0.0,0.8333333333333334,0.7941176470588235,0.5421994884910486,0.20140241527074407,0.11132067791090548,0.06903546885376043,0.3,0.12561209282520758,0.16158542982437735,0.4409448818897638,0.09090909090909091,0.008628659476117103,0.1282051282051282,0.010613999271510702,0.0
0.0,1.0,0.5,0.5294117647058824,0.5635123614663257,0.49357226334242305,0.18572669172422218,0.02519470477187214,0.2,0.25271449861613793,0.02070263049301636,0.48031496062992124,0.15151515151515152,0.009553158705701078,0.28205128205128205,0.005266896363948634,0.0
1.0,0.0,1.0,0.9705882352941176,0.36658141517476556,0.045578496299181925,0.18694112379065633,0.237538791590869,0.1,0.236108154140941,0.21118781342453682,0.41732283464566927,0.30303030303030304,0.01448382126348228,0.23076923076923078,0.009972346922603254,0.0
1.0,0.0,1.0,0.9411764705882353,0.3273657289002557,0.06505648617062719,0.34557716053570703,0.03234492462808487,0.3,0.19544390036193313,0.02564748176280101,0.7874015748031497,0.030303030303030304,0.00847457627118644,0.4230769230769231,0.0028225064633488283,0.0
1.0,0.0,1.0,1.0,0.4416027280477408,0.0,0.4898164104373313,0.34304573819564765,1.0,0.6165637641047477,0.16452995936409354,0.7874015748031497,0.09090909090909091,0.012326656394453005,0.6153846153846154,0.0027002869683188436,0.0
1.0,0.0,0.6666666666666666,0.7058823529411765,0.2216538789428815,0.271523178807947,0.09217471538868613,0.019546360715269207,0.05,0.1217798594847775,0.016715975296726047,0.7874015748031497,0.24242424242424243,0.01201848998459168,0.10256410256410256,0.01767217510949263,0.0
1.0,0.0,1.0,0.9117647058823529,0.39471440750213127,0.062329567588624846,0.3975127888516494,0.26884950270536795,0.8,0.49712582499467733,0.12253719129650223,0.7874015748031497,0.18181818181818182,0.01386748844375963,0.48717948717948717,0.004197475782436222,0.0
1.0,0.0,0.8333333333333334,0.7352941176470589,0.24381926683716967,0.2419166342033502,0.3712837700313446,0.030322508427878717,0.7,0.43708750266127305,0.026416836274365807,0.7874015748031497,0.09090909090909091,0.004622496147919877,0.4237179487179487,0.0012912757713361605,0.0
1.0,0.0,1.0,0.9117647058823529,0.443307757885763,0.08063887806778339,0.23186832571203714,0.08255578469405203,0.0,0.6259314456035766,0.03171838827223959,0.3464566929133858,0.06060606060606061,0.004468412942989214,0.28205128205128205,0.0023259897647894983,1.0
1.0,0.0,0.6666666666666666,0.5882352941176471,0.6308610400682012,0.3634592910011687,0.11944855285832533,0.05361016743133914,1.0,0.6099638066851181,0.027340061688243565,0.7874015748031497,0.15151515151515152,0.010015408320493066,0.1282051282051282,0.01221813014377932,0.0
1.0,0.0,0.6666666666666666,0.7058823529411765,0.36828644501278773,0.29100116867939224,0.16136342049201463,0.4078379100371589,1.0,0.4272940174579518,0.3299901382739881,0.2992125984251969,0.21212121212121213,0.020030816640986132,0.1794871794871795,0.017565233051341386,0.0
1.0,0.0,1.0,0.8823529411764706,0.4560954816709292,0.10011686793922865,0.5096815338480536,0.11803219247084322,0.2,0.14711517990206513,0.10401672996356057,0.7874015748031497,0.12121212121212122,0.02727272727272727,0.6153846153846154,0.006849638824587006,0.0
1.0,0.0,0.3333333333333333,0.3235294117647059,0.7357203751065644,0.5714842228282041,0.7189573524024044,0.4310101986088249,0.0,0.5997445177773045,0.3188974450436084,0.7874015748031497,0.15151515151515152,0.01571648690292758,0.7269230769230769,0.0029312963886523567,0.0
1.0,0.0,0.8333333333333334,0.8529411764705882,0.33162830349531114,0.11141410206466691,0.0984029200645888,0.038118940047892465,0.8,0.5348094528422397,0.008847576882995168,0.7874015748031497,0.30303030303030304,0.004622496147919877,0.11794871794871795,0.006489091314248531,0.0
1.0,0.0,0.6666666666666666,0.6176470588235294,0.6726342710997443,0.3560576548500195,0.08872817075321927,0.07975187116419066,0.6,0.6695763253140301,0.09674283276331158,0.6220472440944882,0.21212121212121213,0.0028967642526964562,0.09487179487179487,0.005403418140311926,0.0
1.0,0.0,1.0,1.0,0.15942028985507245,0.0,0.10161879045279999,0.0307359191418088,1.0,0.16499893549073874,0.011302517188079201,0.2204724409448819,0.09090909090909091,0.0061633281972265025,0.1282051282051282,0.007762211054144262,0.0
1.0,0.0,0.8333333333333334,0.8235294117647058,0.7962489343563514,0.14959096221269966,0.3034112650447101,0.17259279250696516,0.3,0.30636576538215876,0.11694188575784917,0.7559055118110236,0.09090909090909091,0.007704160246533128,0.358974358974359,0.0031280552009238082,0.0
0.0,1.0,0.3333333333333333,0.29411764705882354,0.639386189258312,0.6493961823139852,0.4511377668019052,0.07248284723238009,1.0,0.32935916542473914,0.07487917637102472,0.7874015748031497,0.12121212121212122,0.007704160246533128,0.6205128205128205,0.0013966123546656148,0.0
1.0,0.0,0.6666666666666666,0.5882352941176471,0.4484228473998295,0.3634592910011687,0.22241746611123928,0.15666823927552861,0.7,0.693421332765595,0.10359008791623828,0.7874015748031497,0.15151515151515152,0.0064714946070878274,0.24102564102564103,0.004197475782436222,1.0
1.0,0.0,1.0,0.9117647058823529,0.21483375959079284,0.062329567588624846,0.129686418714466,0.2313623531173022,0.5,0.4328294656163508,0.09754016380256965,0.7874015748031497,0.18181818181818182,0.0064714946070878274,0.15897435897435896,0.0065739659635749145,0.0
1.0,0.0,1.0,0.9705882352941176,0.18840579710144928,0.06505648617062719,0.48172924271001544,0.13501980182381423,1.0,0.4932935916542473,0.01613546234709079,0.29133858267716534,0.06060606060606061,0.017873651771956857,0.5897435897435898,0.004464830927814325,0.0
0.0,1.0,0.8333333333333334,0.7352941176470589,0.525149190110827,0.2419166342033502,0.5016215042674737,0.0577483949432041,1.0,0.3985522674047263,0.05416255761416172,0.7874015748031497,0.15151515151515152,0.011556240369799691,0.8717948717948718,0.0014475371442614466,1.0
1.0,0.0,0.5,0.47058823529411764,0.2821824381926684,0.5714842228282041,0.25886399717763275,0.0468733582890565,0.8,0.6849052586757505,0.025542569783951266,0.5354330708661418,0.15151515151515152,0.0038627118644067797,0.258974358974359,0.0022290675030776537,1.0
1.0,0.0,0.6666666666666666,0.5882352941176471,0.11935208866155159,0.38917023763147646,0.11722322482597665,0.167218453225874,0.3,0.2997658079625292,0.25572644551221524,0.5118110236220472,0.06060606060606061,0.005670261941448382,0.12435897435897436,0.0074057375269734604,1.0
1.0,0.0,1.0,1.0,0.2915601023017903,0.0,0.16291707939264832,0.06537589128809027,0.2,0.4421971471151798,0.02042985934800702,0.5984251968503937,0.06060606060606061,0.008166409861325115,0.20512820512820512,0.006336316945461048,0.0
0.0,1.0,0.5,0.5,0.4458653026427962,0.5325282430853135,0.40133248300473573,0.023083700561538106,1.0,0.3640621673408558,0.006805290361386797,0.29133858267716534,0.15151515151515152,0.006933744221879815,0.5897435897435898,0.0013011283741734391,1.0
1.0,0.0,0.8333333333333334,0.8235294117647058,0.5413469735720375,0.16244643552785354,0.1963309225612983,0.11970849737566604,0.3,0.2256759633808814,0.09621127873713954,0.4094488188976378,0.15151515151515152,0.012326656394453005,0.23076923076923078,0.008475158108485875,0.0
0.0,1.0,0.3333333333333333,0.3235294117647059,0.4117647058823529,0.5714842228282041,0.2485989931747561,0.08511659624263226,0.5,0.46561635086225245,0.04732929072508166,0.7874015748031497,0.09090909090909091,0.0064714946070878274,0.358974358974359,0.0025576975574505252,1.0
0.0,1.0,0.5,0.4411764705882353,0.23955669224211426,0.6299181924425399,0.3684139110140169,0.028210817488784002,0.4,0.384926548860975,0.014610741587807828,0.4645669291338583,0.3333333333333333,0.005546995377503852,0.5128205128205128,0.0011929131962822982,0.0
0.0,1.0,0.3333333333333333,0.35294117647058826,0.4075021312872975,0.6178418387222439,0.3659172015143087,0.3567816868667932,1.0,0.46774536938471356,0.24586471950033922,0.5118110236220472,0.18181818181818182,0.014175654853620955,0.5128205128205128,0.004044701413648737,0.0
1.0,0.0,1.0,0.9411764705882353,0.30434782608695654,0.0736268017140631,0.0841011167347382,0.3244106665458024,0.7,0.16414732808175428,0.38188659714499534,0.3700787401574803,0.21212121212121213,0.01078582434514638,0.10256410256410256,0.01596110217907277,0.0
1.0,0.0,0.5,0.47058823529411764,0.0,0.47721075185040907,0.35085553007585113,0.3416489318964221,1.0,0.2088567170534383,0.6568958643697937,0.7874015748031497,0.0,0.029275808936825885,0.36538461538461536,0.012875560829135359,0.0
1.0,0.0,0.5,0.47058823529411764,0.4697357203751066,0.47721075185040907,0.22285167645901463,0.02908502320113118,0.05,0.4751969342133276,0.011673206180014967,0.7874015748031497,0.30303030303030304,0.0061633281972265025,0.23076923076923078,0.004197475782436222,0.0
1.0,0.0,1.0,0.9705882352941176,0.05541346973572037,0.03583950136345929,0.5590186846140278,0.5806243600546361,0.0,0.4445390674898871,0.3037341670338586,0.7874015748031497,0.24242424242424243,0.03473882896764253,0.6923076923076923,0.007843245125588623,0.0
1.0,0.0,0.6666666666666666,0.6176470588235294,0.7101449275362319,0.3560576548500195,0.5625262900796505,0.18666180462704104,0.2,0.46838407494145196,0.13495177546038872,0.5039370078740157,0.18181818181818182,0.012326656394453005,0.6153846153846154,0.0027002869683188436,1.0
1.0,0.0,0.8333333333333334,0.7352941176470589,0.73231031543052,0.2419166342033502,0.4266795120561217,0.02874989956591875,0.3,0.19821162444113258,0.038544661029396333,0.7874015748031497,0.06060606060606061,0.014329738058551618,0.48717948717948717,0.004357888869663084,0.0
1.0,0.0,0.6666666666666666,0.6764705882352942,0.47655583972719523,0.28710557070510323,0.32041331397478867,0.03241977806299912,0.05,0.08579944645518416,0.056232820663463357,0.7874015748031497,0.06060606060606061,0.011248073959938367,0.358974358974359,0.0047678334259095055,0.0
0.0,1.0,0.6666666666666666,0.6470588235294118,0.8098891730605285,0.33774834437086093,0.22209180835040776,0.16989600866377005,0.3,0.24824355971896953,0.2693440203669122,0.7401574803149606,0.030303030303030304,0.00785824345146379,0.36923076923076925,0.003086389463981766,1.0
0.0,1.0,0.8333333333333334,0.7352941176470589,0.6854219948849105,0.2419166342033502,0.39710571665061,0.025546309897340917,0.2,0.3261656376410474,0.04406303111689293,0.7874015748031497,0.030303030303030304,0.007087827426810477,0.6923076923076923,0.000989214037898982,0.0
1.0,0.0,1.0,0.8823529411764706,0.6871270247229326,0.11180366186209581,0.44806437168405777,0.21083877737558362,0.3,0.42793272301469015,0.1312448855410311,0.7874015748031497,0.0,0.01848998459167951,0.5384615384615384,0.005169676311083871,0.0
1.0,0.0,0.8333333333333334,0.8529411764705882,0.24637681159420288,0.11959485781067396,0.3639157631925316,0.08229688795127522,0.6,0.5245901639344261,0.021094301880722074,0.3543307086614173,0.3939393939393939,0.013097072419106317,0.4358974358974359,0.004494537055078561,0.0
0.0,1.0,0.3333333333333333,0.3235294117647059,0.5217391304347826,0.5714842228282041,0.5136708414182396,0.06955257561055338,0.3,0.8028528848200979,0.02156290871958427,0.7874015748031497,0.18181818181818182,0.008012326656394453,0.7371794871794872,0.0010790813136563294,0.0
0.0,1.0,0.8333333333333334,0.7647058823529411,0.6035805626598465,0.22088040514218935,0.4952101171011033,0.05262402493100093,0.05,0.3634234617841175,0.03450904690964281,0.7874015748031497,0.030303030303030304,0.013269183359013868,0.8717948717948718,0.001787215675823545,0.0
1.0,0.0,0.8333333333333334,0.7941176470588235,0.26001705029838024,0.20140241527074407,0.22597256333364996,0.013597229461487908,0.9,0.30615286352991267,0.014771606622044105,0.4566929133858268,0.09090909090909091,0.004006163328197226,0.26153846153846155,0.002287796172592622,0.0
0.0,1.0,0.8333333333333334,0.7941176470588235,0.555839727195226,0.17452278924814962,0.4094874960988915,0.06732276732462149,0.1,0.25335320417287627,0.030809151122208465,0.5275590551181102,0.0,0.023882896764252697,0.7435897435897436,0.004732186073192428,0.0
1.0,0.0,0.6666666666666666,0.6176470588235294,0.5404944586530265,0.33774834437086093,0.4427249413137578,0.021563283085389913,0.8,0.09261230572705982,0.024451485203913916,0.7874015748031497,0.15151515151515152,0.01694915254237288,0.48717948717948717,0.005266896363948634,0.0
0.0,1.0,0.16666666666666666,0.20588235294117646,0.6658141517476556,0.7662641215426568,0.5763192531582019,0.1745307410696075,1.0,0.4911645731317862,0.17529392839407737,0.5669291338582677,0.15151515151515152,0.012942989214175655,0.7435897435897436,0.0022012240302797135,0.0
0.0,1.0,0.6666666666666666,0.7058823529411765,0.13640238704177324,0.271523178807947,0.1765200754440479,0.20775673869764638,1.0,0.36725569512454753,0.09590353693251362,0.7874015748031497,0.24242424242424243,0.01078582434514638,0.3076923076923077,0.005431422607258233,0.0
1.0,0.0,0.5,0.5588235294117647,0.45780051150895146,0.4546162835995325,0.22088416082065757,0.049002904175928924,1.0,0.5497125824994676,0.015478013946299055,0.3700787401574803,0.24242424242424243,0.004812326656394453,0.23076923076923078,0.003259807816566137,0.0
1.0,0.0,0.8333333333333334,0.8235294117647058,0.5541346973572038,0.14998052201012854,0.17369092364682417,0.0071028355717257284,1.0,0.1058122205663189,0.009078383236464605,0.7874015748031497,0.030303030303030304,0.013559322033898305,0.20512820512820512,0.010495174762453778,0.0
1.0,0.0,0.8333333333333334,0.8235294117647058,0.546462063086104,0.14998052201012854,0.41159748700761234,0.17543172920362127,0.1,0.5678092399403873,0.0738090741867573,0.7874015748031497,0.21212121212121213,0.014637904468412942,0.48717948717948717,0.004464830927814325,0.0
0.0,1.0,0.5,0.5294117647058824,0.41943734015345274,0.43747565251266074,0.21947976172707168,0.05495066197218886,0.8,0.7391952309985097,0.05029480266056778,0.7874015748031497,0.09090909090909091,0.00539291217257319,0.3435897435897436,0.0021923121921004467,0.0
1.0,0.0,0.8333333333333334,0.7352941176470589,0.6052855924978687,0.2403583950136346,0.3145718278898734,0.06773205766598749,1.0,0.717692143921652,0.03722277009588955,0.6062992125984252,0.06060606060606061,0.01078582434514638,0.358974358974359,0.004553949309607023,0.0
0.0,1.0,0.5,0.47058823529411764,0.5686274509803922,0.5714842228282041,0.6080233930824865,0.12137106770527524,1.0,0.7132212050244836,0.054253481329164834,0.5118110236220472,0.15151515151515152,0.01694915254237288,0.8717948717948718,0.00251695772577386,1.0
0.0,1.0,0.3333333333333333,0.4117647058823529,0.20630861040068202,0.5714842228282041,0.6080233930824865,0.18906604201818594,0.7,0.5820736640408771,0.07325653776481532,0.5275590551181102,0.21212121212121213,0.01386748844375963,0.8717948717948718,0.0019058602506239106,1.0
1.0,0.0,0.8333333333333334,0.7941176470588235,0.7604433077578858,0.20140241527074407,0.11132067791090548,0.0017168219017030186,0.3,0.10836704279327228,0.006161830224441694,0.6929133858267716,0.030303030303030304,0.004930662557781202,0.1282051282051282,0.006336316945461048,0.0
0.0,1.0,0.3333333333333333,0.3235294117647059,0.44927536231884063,0.6104402025710947,0.1712552749772718,0.011616016986922625,0.2,0.2980625931445603,0.016848863803269058,0.7874015748031497,0.09090909090909091,0.0021571648690292757,0.24294871794871795,0.0013005966415851789,0.0
1.0,0.0,0.6666666666666666,0.6764705882352942,0.25234441602728047,0.31827035449941565,0.08952874608193008,0.32682108449579345,1.0,0.1334894613583138,0.2873399218056051,0.3543307086614173,0.18181818181818182,0.015408320493066256,0.09743589743589744,0.023357927867866994,0.0
1.0,0.0,0.6666666666666666,0.6764705882352942,0.5473145780051152,0.31827035449941565,0.31052145948953147,0.3285962783421544,0.4,0.3772620821801149,0.19600355301901703,0.48031496062992124,0.18181818181818182,0.01926040061633282,0.3435897435897436,0.00887619082655303,0.0
1.0,0.0,0.5,0.47058823529411764,0.2071611253196931,0.571873782625633,0.23116951843358616,0.10497953891657551,0.6,0.2441984245262933,0.05074942123558335,0.7401574803149606,0.2727272727272727,0.01386748844375963,0.23076923076923078,0.009544578689998287,1.0
0.0,1.0,0.5,0.5588235294117647,0.5183290707587382,0.4008570315543436,0.4370666377193102,0.13230584976160212,0.7,0.38769427294017456,0.04710547850353553,0.7874015748031497,0.21212121212121213,0.03312788906009245,0.6923076923076923,0.007443931119170338,1.0
1.0,0.0,0.6666666666666666,0.6764705882352942,0.2966751918158568,0.3221659524737047,0.2372281096923891,0.2513434131380826,0.3,0.2652757078986587,0.303566307867699,0.4881889763779528,0.2727272727272727,0.008320493066255779,0.26153846153846155,0.004961347626373655,0.0
1.0,0.0,1.0,0.9411764705882353,0.49531116794543906,0.052980132450331105,0.3960201907811716,0.046765541873629544,0.3,0.23695976154992543,0.058373025031998156,0.7874015748031497,0.030303030303030304,0.010015408320493066,0.48717948717948717,0.002860700055545705,0.0
0.0,1.0,0.5,0.4411764705882353,0.3444160272804774,0.48850798597584727,0.296803126314504,0.04800783420170185,0.4,0.5818607621886309,0.0294103247375452,0.7874015748031497,0.06060606060606061,0.004160246533127889,0.44871794871794873,0.000989214037898982,0.0
1.0,0.0,0.8333333333333334,0.7352941176470589,0.10656436487638533,0.2403583950136346,0.09087886888204406,0.06338506461087545,0.2,0.4264424100489673,0.017562265259447325,0.33858267716535434,0.030303030303030304,0.005855161787365178,0.10256410256410256,0.009116810457393322,0.0
1.0,0.0,0.8333333333333334,0.8529411764705882,0.48167092924126176,0.11141410206466691,0.38404548353392953,0.048483050504093246,0.9,0.47349371939535867,0.016841869671345742,0.7874015748031497,0.36363636363636365,0.008936825885978428,0.46153846153846156,0.0026777728508133153,0.0
1.0,0.0,0.8333333333333334,0.7647058823529411,0.7578857630008525,0.22088040514218935,0.4231990447372349,0.0679511241406448,0.8,0.6429635937832658,0.04879106429705477,0.7874015748031497,0.09090909090909091,0.00970724191063174,0.48717948717948717,0.0027537579973944642,0.0
1.0,0.0,0.8333333333333334,0.8529411764705882,0.6649616368286445,0.14296844565640826,0.19475012551392865,0.14009816100905176,0.1,0.377474984032361,0.054036663239542024,0.6062992125984252,0.09090909090909091,0.015254237288135594,0.23076923076923078,0.01050705721335946,0.0
1.0,0.0,0.5,0.4411764705882353,0.4134697357203751,0.48850798597584727,0.12591421631816765,0.02263114630824919,0.4,0.48711943793911,0.01735943543367115,0.7874015748031497,0.24242424242424243,0.004006163328197226,0.1282051282051282,0.005266896363948634,1.0
0.0,1.0,0.3333333333333333,0.3235294117647059,0.6479113384484229,0.6486170627191273,0.44719595098850706,0.035492202538286846,1.0,0.28869491164573124,0.023745077879658967,0.5984251968503937,0.12121212121212122,0.020030816640986132,0.6153846153846154,0.004839128131343669,0.0
1.0,0.0,0.8333333333333334,0.7941176470588235,0.5694799658994032,0.17257499026100506,0.15352728062200632,0.06530241131069738,0.05,0.3906748988716201,0.031592493897619894,0.6614173228346457,0.15151515151515152,0.010015408320493066,0.1794871794871795,0.00887619082655303,1.0
0.0,1.0,0.5,0.47058823529411764,0.6922421142369992,0.5325282430853135,0.4189247866263214,0.10491704659935351,1.0,0.7419629550777092,0.059233303258566065,0.5669291338582677,0.15151515151515152,0.00847457627118644,0.6153846153846154,0.0016308663868064301,0.0
1.0,0.0,0.8333333333333334,0.7941176470588235,0.08610400682011934,0.1986754966887417,0.19928898055551786,0.08605398100096211,0.8,0.09729614647647433,0.20673255138938432,0.29133858267716534,0.06060606060606061,0.005546995377503852,0.23076923076923078,0.003769707549831256,0.0
0.0,1.0,0.5,0.47058823529411764,0.8184143222506394,0.5714842228282041,0.3384533970175177,0.15781507630586625,0.9,0.5245901639344261,0.10035180483574281,0.7480314960629921,0.15151515151515152,0.01694915254237288,0.48717948717948717,0.005266896363948634,1.0
1.0,0.0,0.6666666666666666,0.6176470588235294,0.5737425404944586,0.3572263342423062,0.09578408890456873,0.01803624417053123,0.3,0.37193953587396206,0.025199857319708766,0.6929133858267716,0.12121212121212122,0.0030816640986132513,0.10256410256410256,0.005266896363948634,0.0
1.0,0.0,0.6666666666666666,0.6764705882352942,0.34867860187553285,0.2945072068562525,0.09313811959781268,0.07304184444357459,1.0,0.08409623163721523,0.0733334732159718,0.31496062992125984,0.18181818181818182,0.006086286594761171,0.10256410256410256,0.009437636631847048,0.0
1.0,0.0,0.6666666666666666,0.6176470588235294,0.27621483375959077,0.32528243085313596,0.07135297230552128,0.018953713794801326,0.8,0.3374494358100915,0.010875875140756905,0.7874015748031497,0.15151515151515152,0.003389830508474576,0.07692307692307693,0.0074057375269734604,1.0
1.0,0.0,0.8333333333333334,0.8235294117647058,0.30008525149190113,0.14998052201012854,0.736027246699323,0.25461979605529267,1.0,0.1928890781349797,0.0700392370800898,0.7874015748031497,0.3939393939393939,0.01613020030816641,0.8717948717948718,0.0023545585717527637,0.0
1.0,0.0,1.0,0.8823529411764706,0.1091219096334186,0.10401246591351773,0.03854973743843034,0.02427929533388409,0.2,0.41707472855013833,0.0027067290543234227,0.1732283464566929,0.30303030303030304,0.0035439137134052386,0.046153846153846156,0.011454258299841896,0.0
0.0,1.0,0.6666666666666666,0.5882352941176471,0.659846547314578,0.3767043241137515,0.22108769692117725,0.009888894153809388,0.2,0.23845007451564823,0.012701343572742468,0.7874015748031497,0.06060606060606061,0.004622496147919877,0.358974358974359,0.001702161092240594,1.0
1.0,0.0,0.5,0.5588235294117647,0.6521739130434783,0.4070899883132061,0.38143343691059345,0.30685993960907276,0.05,0.8260591867149244,0.20221434216692194,0.4330708661417323,0.12121212121212122,0.01078582434514638,0.4083333333333333,0.0039052412069860007,0.0
0.0,1.0,0.5,0.5588235294117647,0.6888320545609548,0.42734709777950913,0.3110981451076706,0.12233523488527166,0.5,0.5141579731743665,0.11743147499248131,0.5590551181102362,0.21212121212121213,0.00970724191063174,0.48717948717948717,0.0027537579973944642,1.0
0.0,1.0,0.6666666666666666,0.6176470588235294,0.6743393009377664,0.3767043241137515,0.38245111741319193,0.031629353259455054,0.3,0.1850117096018735,0.04290200521762241,0.49606299212598426,0.030303030303030304,0.01325115562403698,0.6153846153846154,0.002956947907881822,0.0
1.0,0.0,0.8333333333333334,0.7647058823529411,0.6982097186700768,0.2177639267627581,0.24522707844281316,0.0010300931410218111,0.3,0.07600596125186289,0.007798457094497716,0.6377952755905512,0.0,0.0061633281972265025,0.28205128205128205,0.0033062919645092136,1.0
1.0,0.0,0.6666666666666666,0.6764705882352942,0.30264279624893436,0.28710557070510323,0.17930852002116776,0.03109988538496984,0.2,0.5032999787098147,0.012456548955426397,0.7874015748031497,0.15151515151515152,0.004468412942989214,0.2,0.003589850452031439,0.0
1.0,0.0,0.6666666666666666,0.7058823529411765,0.49531116794543906,0.2598363848850799,0.102955344179546,0.03643439439794146,0.1,0.3257398339365552,0.03191422396609245,0.7165354330708661,0.06060606060606061,0.010015408320493066,0.11538461538461539,0.013433380804588842,1.0
1.0,0.0,1.0,1.0,0.17135549872122763,0.0,0.3876616415864961,0.2738832245211612,0.0,0.32957206727698524,0.13556725906964057,0.25196850393700787,0.09090909090909091,0.01694915254237288,0.48717948717948717,0.005266896363948634,0.0
0.0,1.0,0.6666666666666666,0.6764705882352942,0.49957374254049447,0.28320997273081416,0.15033176384384714,0.1071502885290888,0.0,0.6101767085373642,0.07658574456031389,0.7874015748031497,0.24242424242424243,0.0061633281972265025,0.26153846153846155,0.003624571899483138,1.0
1.0,0.0,0.8333333333333334,0.7352941176470589,0.4458653026427962,0.23957927541877683,0.4486546263755649,0.009476856897400663,0.4,0.13519267617628272,0.00949103701994027,0.4015748031496063,0.06060606060606061,0.00724191063174114,0.5128205128205128,0.0017530858818364155,0.0
1.0,0.0,0.8333333333333334,0.7352941176470589,0.7450980392156863,0.2403583950136346,0.29499843955656274,0.02771980642489694,1.0,0.19586970406642534,0.035229442497744394,0.6535433070866141,0.15151515151515152,0.014175654853620955,0.33653846153846156,0.006572914419246983,0.0
1.0,0.0,0.5,0.4411764705882353,0.6214833759590793,0.5535644721464745,0.5082499966077317,0.15213582945503265,0.2,0.45411965084096223,0.14086881106751437,0.5669291338582677,0.2727272727272727,0.007704160246533128,0.5160256410256411,0.0018877804436668057,1.0
1.0,0.0,0.5,0.5588235294117647,0.3674339300937767,0.42734709777950913,0.6065104414019568,0.06611961853590802,0.0,0.5750479029167552,0.015771767487078342,0.4251968503937008,0.42424242424242425,0.008073959938366718,0.6461538461538462,0.0013973898323693717,0.0
1.0,0.0,0.8333333333333334,0.7647058823529411,0.21227621483375958,0.22088040514218935,0.17779556834063803,0.04588309541615419,0.7,0.617415371513732,0.01132349958384915,0.7874015748031497,0.15151515151515152,0.0035439137134052386,0.20384615384615384,0.002793487868160152,1.0
1.0,0.0,0.6666666666666666,0.6764705882352942,0.4390451832907076,0.29879236462797043,0.3333107182110534,0.10855739575972459,0.1,0.5903768362784756,0.06581478139840674,0.7007874015748031,0.15151515151515152,0.014329738058551618,0.3717948717948718,0.005956845126214707,0.0
0.0,1.0,0.8333333333333334,0.8235294117647058,0.1687979539641944,0.14959096221269966,0.31830332306606784,0.08818352688783453,0.2,0.5386416861826697,0.02173076788574386,0.25196850393700787,0.12121212121212122,0.008089368258859784,0.5897435897435898,0.0016353223058960683,0.0
1.0,0.0,1.0,0.9411764705882353,0.24978687127024723,0.061160888196338116,0.39732282182449763,0.42751406248819684,0.05,0.30444964871194374,0.15157682704211167,0.7874015748031497,0.15151515151515152,0.01679506933744222,0.48717948717948717,0.005213425334873014,0.0
1.0,0.0,0.5,0.4411764705882353,0.8269394714407502,0.5535644721464745,0.6879927269766749,0.07355277064152141,1.0,0.7877368533106237,0.07565552501451282,0.7559055118110236,0.06060606060606061,0.010975963020030817,0.7,0.001920101197085444,0.0
1.0,0.0,0.8333333333333334,0.7941176470588235,0.5643648763853368,0.1819244253992988,0.4168012266442325,0.07222669740464599,0.3,0.46093251011283787,0.05417654587800835,0.7874015748031497,0.06060606060606061,0.012326656394453005,0.48717948717948717,0.003662765491680015,0.0
1.0,0.0,0.8333333333333334,0.7941176470588235,0.4219948849104859,0.20140241527074407,0.08486098484334506,0.0092708382691963,0.4,0.1451990632318501,0.009805772956489505,0.7874015748031497,0.09090909090909091,0.0063174114021571645,0.09743589743589744,0.010212966553443547,0.0
1.0,0.0,1.0,0.9411764705882353,0.2318840579710145,0.061160888196338116,0.3032077289441904,0.04360727630325668,1.0,0.1928890781349797,0.01058212159997762,0.7874015748031497,0.06060606060606061,0.006779661016949152,0.3717948717948718,0.002576096191110955,0.0
1.0,0.0,0.6666666666666666,0.7058823529411765,0.8371696504688833,0.2843786521231009,0.11544567621477131,0.007829394600526446,0.6,0.2688950393868426,0.021933597711520033,0.5275590551181102,0.0,0.003389830508474576,0.1282051282051282,0.004553949309607023,0.0
1.0,0.0,1.0,0.9705882352941176,0.3853367433930094,0.03583950136345929,0.10331492462379746,0.21564381851407005,1.0,0.6284862678305301,0.2005217622414794,0.7874015748031497,0.09090909090909091,0.0063174114021571645,0.1282051282051282,0.007940447817729667,0.0
1.0,0.0,0.5,0.5294117647058824,0.7348678601875533,0.41566030385664204,0.2705876765675672,0.013116519329011063,0.2,0.3040238450074515,0.043181770494555065,0.7874015748031497,0.030303030303030304,0.004006163328197226,0.2878205128205128,0.001999586857241999,0.0
